module,type,name,res_id,src,value,comments
web,model,"ir.model,name",web.model_ir_http,HTTP routing,,
web,code,addons/web/static/src/js/core/dialog.js,250,I am sure about this.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,285,ID:,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1275,Image,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1179,Import-Compatible Export,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1699,Inactive,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,222,Invalid data,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,230,Invalid data,,openerp-web
web,code,addons/web/controllers/main.py,695,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/controllers/main.py,709,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/static/src/xml/base.xml,611,Invalid domain,,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,392,Invalid field chain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,742,Invalid field chain,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,91,Invalid mode for chart,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,208,JS Mobile Tests,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,197,JS Tests,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_view.js,16,Kanban,,openerp-web
web,code,addons/web/controllers/main.py,812,Languages,,
web,code,addons/web/static/src/xml/base.xml,309,Latest Modification Date:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,305,Latest Modification by:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,231,Leave the Developer Tools,,openerp-web
web,code,addons/web/static/src/xml/base.xml,521,Line Chart,,openerp-web
web,code,addons/web/static/src/js/views/list/list_view.js,21,List,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,41,Load more... (,,openerp-web
web,code,addons/web/static/src/js/chrome/loading.js,58,Loading,,openerp-web
web,code,addons/web/static/src/js/chrome/loading.js,56,Loading (%d),,openerp-web
web,code,addons/web/static/src/js/core/misc.js,13,Loading...,,openerp-web
web,model,"ir.ui.view,arch_db",web.login,Log in,,
web,code,addons/web/static/src/xml/base.xml,1335,Log out,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,458,M2O search fields do not currently handle multiple default values,,openerp-web
web,model,"ir.ui.view,arch_db",web.external_layout_boxed,Mail:,,
web,model,"ir.ui.view,arch_db",web.login_layout,Manage Databases,,
web,code,addons/web/static/src/js/widgets/debug_manager.js,272,Manage Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,239,Manage Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,644,Match,,openerp-web
web,code,addons/web/static/src/xml/base.xml,651,Match records with,,openerp-web
web,code,addons/web/static/src/xml/base.xml,649,Match records with the following rule:,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,19,Maybe you should consider reloading the application by pressing F5...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,508,Measures,,openerp-web
web,code,addons/web/static/src/xml/base.xml,535,Measures,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,356,Metadata (%s),,openerp-web
web,code,addons/web/static/src/xml/base.xml,107,Method:,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,16,Missing Record,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1354,Mobile support,,openerp-web
web,code,addons/web/static/src/xml/base.xml,352,Modified by :,,openerp-web
web,code,addons/web/static/src/xml/base.xml,45,Modifiers:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,94,Modifiers:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,563,Month,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,73,Month,,openerp-web
web,code,addons/web/static/src/js/views/form/form_renderer.js,307,More,,openerp-web
web,code,addons/web/static/src/xml/base.xml,879,More,,openerp-web
web,model,"ir.ui.view,arch_db",web.menu,"More <b class=""caret""/>",,
web,code,addons/web/static/src/xml/base.xml,1199,Move Down,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1198,Move Up,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1334,My Odoo.com account,,openerp-web
web,code,addons/web/static/src/xml/base.xml,639,NONE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1253,Name:,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_model.js,571,New,,openerp-web
web,code,addons/web/static/src/xml/base.xml,165,New Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1353,New design,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,333,No,,openerp-web
web,code,addons/web/static/src/xml/base.xml,293,No Update:,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,98,"No data available for this chart. Try to add some records, or make sure that there is no active filter in the search bar.",,openerp-web
web,code,addons/web/static/src/xml/base.xml,579,"No data available for this pivot table.  Try to add some records, or make sure
        that there is at least one measure and no active filter in the search bar.",,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,97,No data to display,,openerp-web
web,code,addons/web/static/src/xml/base.xml,578,No data to display.,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,344,No metadata available,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,254,No records,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,450,No results to show...,,openerp-web
web,code,addons/web/static/src/js/core/utils.js,250,Node [%s] is not a JSONified XML node,,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,138,Non qweb reports are not anymore supported.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,629,None,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,269,Not enough data points,,openerp-web
web,code,addons/web/static/src/xml/base.xml,21,Object:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,86,Object:,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,51,Odoo,,openerp-web
web,code,addons/web/static/src/js/apps.js,148,Odoo Apps will be available soon,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,188,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,200,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,170,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,86,Odoo Enterprise,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,132,Odoo Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,72,Odoo Session Expired,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,122,Odoo Warning,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,211,Odoo Warning,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1716,Off,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,55,Ok,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,199,Ok,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,217,Ok,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,268,Ok,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,270,Ok,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1226,Ok,,openerp-web
web,code,addons/web/static/src/xml/base.xml,161,Old Password,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1715,On,,openerp-web
web,code,addons/web/static/src/xml/base.xml,53,On change:,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1962,Only Integer Value should be valid.,,openerp-web
web,code,addons/web/controllers/main.py,494,Only employee can access this database. Please contact the administrator.,,
web,code,addons/web/static/src/xml/base.xml,492,Only you,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1708,Open,,openerp-web
web,code,addons/web/static/src/xml/base.xml,214,Open Developer Tools,,openerp-web
web,code,addons/web/static/src/xml/base.xml,223,Open View,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,550,Open: ,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,282,Open: ,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,529,Open: ,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,549,Open: ,,openerp-web
web,model,"ir.ui.view,arch_db",web.external_layout_background,"Page:
                    <span class=""page""/>
                    of
                    <span class=""topage""/>",,
web,model,"ir.ui.view,arch_db",web.external_layout_boxed,"Page: <span class=""page""/> / <span class=""topage""/>",,
web,model,"ir.ui.view,arch_db",web.external_layout_standard,"Page: <span class=""page""/> / <span class=""topage""/>",,
web,model,"ir.ui.view,arch_db",web.login,Password,,
web,model,"ir.ui.view,arch_db",web.external_layout_standard,Phone:,,
web,code,addons/web/static/src/xml/base.xml,522,Pie Chart,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,231,Pie chart cannot display all zero numbers.. Try to change your domain to display positive results,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,223,Pie chart cannot mix positive and negative numbers. Try to change your domain to only display positive results,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,23,Pivot,,openerp-web
web,code,addons/web/static/src/js/views/list/list_renderer.js,335,"Please click on the ""save"" button first",,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,168,Please enter save field list name,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1214,Please note that only the selected ids will be exported.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1213,Please pay attention that all records matching your search filter will be exported. Not only the selected ids.,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,455,Please select fields to export...,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,441,Please select fields to save export list...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,146,Please use the copy button to report the error to your support service.,,openerp-web
web,model,"ir.ui.view,arch_db",web.menu_secondary,Powered by,,
web,model,"ir.ui.view,arch_db",web.login_layout,Powered by <span>Odoo</span>,,
web,code,addons/web/static/src/xml/base.xml,1333,Preferences,,openerp-web
web,model,"ir.actions.report,name",web.action_report_externalpreview,Preview External Report,,
web,model,"ir.actions.report,name",web.action_report_internalpreview,Preview Internal Report,,
web,code,addons/web/static/src/js/chrome/sidebar.js,33,Print,,openerp-web
web,code,addons/web/static/src/xml/report.xml,11,Print,,openerp-web
web,code,addons/web/static/src/xml/base.xml,564,Quarter,,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,454,Relation not allowed,,openerp-web
web,code,addons/web/static/src/xml/base.xml,57,Relation:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1196,Remove,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1197,Remove All,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1624,Remove from Favorites,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,57,Remove this favorite from the list,,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,94,Report,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1704,Restore,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,27,Restore Records,,openerp-web
web,code,addons/web/static/src/xml/base.xml,222,Run JS Mobile Tests,,openerp-web
web,code,addons/web/static/src/xml/base.xml,221,Run JS Tests,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,125,Save,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,28,Save,,openerp-web
web,code,addons/web/static/src/xml/base.xml,419,Save,,openerp-web
web,code,addons/web/static/src/xml/base.xml,441,Save,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1164,Save,,openerp-web
web,code,addons/web/static/src/xml/report.xml,17,Save,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,134,Save & New,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1337,Save As...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1226,Save as:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1152,Save current search,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,443,Save default,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1203,Save fields list,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1229,Saved exports:,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,367,Search %(field)s at: %(value)s,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,194,Search %(field)s for: %(value)s,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,213,Search %(field)s for: %(value)s,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,404,Search %(field)s for: %(value)s,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,406,Search More...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,996,Search...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,473,Search: ,,openerp-web
web,code,addons/web/static/src/xml/base.xml,150,See details,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,374,Select,,openerp-web
web,code,addons/web/static/src/xml/base.xml,926,Select,,openerp-web
web,code,addons/web/static/src/xml/base.xml,927,Select,,openerp-web
web,model,"ir.ui.view,arch_db",web.login,"Select <i class=""fa fa-database""/>",,
web,code,addons/web/static/src/xml/base.xml,615,Select a model to add a filter.,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,168,Select a view,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2398,Selected records,,openerp-web
web,code,addons/web/static/src/xml/base.xml,61,Selection:,,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,440,Set Default,,openerp-web
web,code,addons/web/static/src/xml/base.xml,259,Set Defaults,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1161,Share with all users,,openerp-web
web,code,addons/web/static/src/js/apps.js,148,Showing locally available modules,,openerp-web
web,code,addons/web/static/src/xml/base.xml,33,Size:,,openerp-web
web,code,addons/web/controllers/main.py,1137,Something horrible happened,,
web,code,addons/web/static/src/xml/base.xml,98,Special:,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,14,Still loading...,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,15,Still loading...<br />Please be patient.,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,80,Summary:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1331,Support,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1717,Switch Off,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1718,Switch On,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,581,Syntax error,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,18,"Take a minute to get a coffee,<br />because it's loading...",,openerp-web
web,code,addons/web/static/src/js/widgets/switch_company_menu.js,38,Tap on the list to change company,,openerp-web
web,code,addons/web/static/src/xml/base.xml,240,Technical Translation,,openerp-web
web,model,"ir.ui.view,arch_db",web.external_layout_boxed,Tel:,,
web,model,"ir.ui.view,arch_db",web.external_layout_clean,Tel:,,
web,code,addons/web/static/src/js/widgets/domain_selector.js,535,The domain you entered is not properly formed,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,581,The domain you entered is not properly formed,,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,393,The field chain is not valid. Did you maybe use a non-existing field name or followed a non-relational field?,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1337,"The field is empty, there's nothing to save !",,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,387,The following fields are invalid:,,openerp-web
web,code,addons/web/controllers/main.py,799,The new password and its confirmation must be identical.,,
web,code,addons/web/controllers/main.py,804,"The old password you provided is incorrect, your password was not changed.",,
web,code,addons/web/static/src/js/views/basic/basic_controller.js,75,"The record has been modified, your changes will be discarded. Do you want to proceed?",,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1173,The selected file exceed the maximum file size of %s.,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1429,The type of the field '%s' must be a many2many field with a relation to 'ir.attachment' model.,,openerp-web
web,code,addons/web/controllers/main.py,1473,"There are too many rows (%s rows, limit: 65535) to export as Excel 97-2003 (.xls) format. Consider splitting the export.",,
web,code,addons/web/static/src/js/fields/basic_fields.js,1194,There was a problem while uploading your file,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,470,This domain is not supported.,,openerp-web
web,code,addons/web/static/src/js/chrome/search_menus.js,283,This filter is global and will be removed for everybody if you continue.,,openerp-web
web,model,"ir.ui.view,arch_db",web.preview_externalreport,This is a sample of an external report.,,
web,model,"ir.ui.view,arch_db",web.preview_internalreport,This is a sample of an internal report.,,
web,code,addons/web/static/src/xml/base.xml,1170,"This wizard will export all data that matches the current search criteria to a CSV file.
        You can export all data or only the fields that can be reimported after modification.",,openerp-web
web,code,addons/web/static/src/js/fields/special_fields.js,94,Timezone Mismatch : The timezone of your browser doesn't match the selected one. The time in Odoo is displayed according to your field timezone.,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,63,Title,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,67,Today,,openerp-web
web,code,addons/web/static/src/xml/base.xml,226,Toggle Timelines,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_model.js,453,Total,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_model.js,562,Total,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,202,Traceback:,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,62,True,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,298,Trying to reconnect...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,25,Type:,,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,17,"Unable to find Wkhtmltopdf on this 
system. The report will be shown in html.<br><br><a href=""http://wkhtmltopdf.org/"" target=""_blank"">
wkhtmltopdf.org</a>",,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,150,Unarchive,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,563,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_model.js,178,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,73,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,76,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_renderer_mobile.js,145,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/list/list_renderer.js,426,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/list/list_renderer.js,429,Undefined,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_model.js,685,Undefined,,openerp-web
web,code,addons/web/static/src/xml/base.xml,585,Unhandled widget,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,189,Unknown CORS error,,openerp-web
web,code,addons/web/static/src/js/core/pyeval.js,1003,Unknown nonliteral type ,,openerp-web
web,code,addons/web/static/src/js/_deprecated/data.js,739,Unnamed,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,102,Untitled,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1312,Update translations,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,69,Upgrade now,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1355,Upgrade to future versions,,openerp-web
web,code,addons/web/static/src/xml/base.xml,926,Upload your file,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1589,Uploading Error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,899,Uploading...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,930,Uploading...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,985,Uploading...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1158,Use by default,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,17,Validation Error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,238,View Fields,,openerp-web
web,code,addons/web/static/src/xml/base.xml,261,View Metadata,,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,112,Warning,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,13,Warning,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,14,Warning,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,78,Warning,,openerp-web
web,code,addons/web/static/src/js/views/list/list_renderer.js,335,Warning,,openerp-web
web,model,"ir.ui.view,arch_db",web.benchmark_suite,Web Benchmarks,,
web,model,"ir.ui.view,arch_db",web.qunit_mobile_suite,Web Mobile Tests,,
web,model,"ir.ui.view,arch_db",web.qunit_suite,Web Tests,,
web,model,"ir.ui.view,arch_db",web.external_layout_boxed,Web:,,
web,model,"ir.ui.view,arch_db",web.external_layout_standard,Web:,,
web,code,addons/web/static/src/xml/base.xml,562,Week,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,72,Week,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,349,Week ,,openerp-web
web,code,addons/web/static/src/js/widgets/rainbow_man.js,32,Well Done!,,openerp-web
web,code,addons/web/static/src/xml/base.xml,29,Widget:,,openerp-web
web,code,addons/web/controllers/main.py,491,Wrong login/password,,
web,code,addons/web/static/src/js/fields/basic_fields.js,1962,Wrong value entered!,,openerp-web
web,code,addons/web/static/src/xml/base.xml,289,XML ID:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,565,Year,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,332,Yes,,openerp-web
web,code,addons/web/static/src/xml/base.xml,49,Yes,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,307,You are back online,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,71,"You are creating a new %s, are you sure it does not exist yet?",,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,454,You cannot follow relations for this field chain construction,,openerp-web
web,code,addons/web/controllers/main.py,797,You cannot leave any password empty.,,
web,code,addons/web/static/src/xml/base.xml,1310,You have updated,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,17,"You may not believe it,<br />but the application is actually loading...",,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,18,"You need to start OpenERP with at least two 
workers to print a pdf version of the reports.",,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,19,"You should upgrade your version of
Wkhtmltopdf to at least 0.12.0 in order to get a correct display of headers and footers as well as
support for table-breaking between pages.<br><br><a href=""http://wkhtmltopdf.org/"" 
target=""_blank"">wkhtmltopdf.org</a>",,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,72,Your Odoo session expired. Please refresh the current web page.,,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,20,"Your installation of Wkhtmltopdf seems to be broken. The report will be shown in html.<br><br><a href=""http://wkhtmltopdf.org/"" target=""_blank"">wkhtmltopdf.org</a>",,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,198,[No widget %s],,openerp-web
web,code,addons/web/static/src/js/core/translation.js,113,a day ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,109,about a minute ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,115,about a month ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,117,about a year ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,111,about an hour ago,,openerp-web
web,code,addons/web/static/src/xml/base.xml,644,all records,,openerp-web
web,model,"ir.model,name",web.model_base,base,,
web,code,addons/web/static/src/js/widgets/domain_selector.js,28,child of,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,163,contains,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,23,contains,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,164,doesn't contain,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,272,greater than,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,301,greater than,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,274,greater than or equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,303,greater than or equal to,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,25,in,,openerp-web
web,model,"ir.model,name",web.model_ir_qweb_field_image,ir.qweb.field.image,,
web,code,addons/web/static/src/js/chrome/search_filters.js,293,is,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,328,is,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,861,is,,openerp-web
web,code,addons/web/static/src/xml/base.xml,732,is,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,183,is after,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,185,is after or equal,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,184,is before,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,186,is before or equal,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,187,is between,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,165,is equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,181,is equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,270,is equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,299,is equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,347,is false,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,329,is not,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,862,is not,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,166,is not equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,182,is not equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,271,is not equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,300,is not equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,168,is not set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,189,is not set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,277,is not set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,306,is not set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,331,is not set,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,37,is not set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,167,is set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,188,is set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,276,is set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,305,is set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,330,is set,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,36,is set,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,346,is true,,openerp-web
web,code,addons/web/static/src/js/core/utils.js,127,kMGTPE,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,273,less than,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,302,less than,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,108,less than a minute ago,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,275,less than or equal to,,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,304,less than or equal to,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,18,not,,openerp-web
web,code,addons/web/static/src/xml/base.xml,734,not,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,232,not a valid integer,,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,247,not a valid number,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,24,not contains,,openerp-web
